296.581879,0.112996,0.962848,-1.060575,-0,-0,-0,0.096,0.967,-1.061,-52.904076,-12.130194,-0.000431,0.802971,0.334876,0.015269,-0,0,-0,0,0,0
296.583893,0.112996,0.962848,-1.060575,-0,-0,-0,0.096,0.967,-1.061,-52.904076,-12.130194,-0.000431,0.802971,0.334876,0.015269,-0,0,-0,0,0,0
296.585907,0.112996,0.962848,-1.060575,-0,-0,-0,0.096,0.967,-1.061,-52.904076,-12.130194,-0.000431,0.802971,0.334876,0.015269,-0,0,-0,0,0,0
296.587921,0.112996,0.962848,-1.060575,-0,-0,-0,0.096,0.967,-1.061,-52.904076,-12.130194,-0.000431,0.802971,0.334876,0.015269,-0,0,-0,0,0,0
296.589935,0.112996,0.962848,-1.060575,-0,-0,-0,0.096,0.967,-1.061,-52.904076,-12.130194,-0.000431,0.802971,0.334876,0.015269,-0,0,-0,0,0,0
296.591949,0.112996,0.962848,-1.060575,-0,-0,-0,0.096,0.967,-1.061,-52.904076,-12.130194,-0.000431,0.802971,0.334876,0.015269,-0,0,-0,0,0,0
296.593964,0.112996,0.962848,-1.060575,-0,-0,-0,0.096,0.967,-1.061,-52.904076,-12.130194,-0.000431,0.802971,0.334876,0.015269,-0,0,-0,0,0,0
296.595978,0.112996,0.962848,-1.060575,-0,-0,-0,0.096,0.967,-1.061,-52.904076,-12.130194,-0.000431,0.802971,0.334876,0.015269,-0,0,-0,0,0,0
296.597992,0.112996,0.962848,-1.060575,-0,-0,-0,0.096,0.967,-1.061,-52.904076,-12.130194,-0.000431,0.802971,0.334876,0.015269,-0,0,-0,0,0,0
296.600006,0.112996,0.962848,-1.060575,-0,-0,-0,0.096,0.967,-1.061,-52.904076,-12.130194,-0.000431,0.802971,0.334876,0.015269,-0,0,-0,0,0,0
296.60202,0.112996,0.962848,-1.060575,-0,-0,-0,0.096,0.967,-1.061,-52.904076,-12.130194,-0.000431,0.802971,0.334876,0.015269,-0,0,-0,0,0,0
296.604034,0.112996,0.962848,-1.060575,-0,-0,-0,0.096,0.967,-1.061,-52.904076,-12.130194,-0.000431,0.802971,0.334876,0.015269,-0,0,-0,0,0,0
296.606049,0.112996,0.962848,-1.060575,-0,-0,-0,0.096,0.967,-1.061,-52.904076,-12.130194,-0.000431,0.802971,0.334876,0.015269,-0,0,-0,0,0,0
