74.72418999999999,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.72618900000001,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.728188,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.730186,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.732185,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.734184,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.736183,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.73818199999999,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.74018100000001,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.74218,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.744179,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.746178,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.748177,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.750175,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.752174,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.75417299999999,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.75617200000001,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.758171,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.76017,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.762169,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.764168,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.766167,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.76816599999999,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.77016399999999,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.77216300000001,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.774162,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.776161,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.77816,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.780159,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
74.782158,0.172973,0.819909,-1.004506,-0,0,0,0.096,0.967,-1.061,-51.968384,-11.545161,0.000328,0.775173,0.339268,-0.011625,0,0,0,0.799999,0.349498,0
